ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	LargerThanFive	SmallerThanFive	FontStyle	TrialsPerRun	StimuliDir	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.StartTime	IntroButtonMap.OffsetTime	IntroButtonMap.FinishTime	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.StartTime	GetReady.OffsetTime	GetReady.FinishTime	GetReady.OnsetToOnsetTime	Number_of_NonResponses	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	ReadyList	Procedure[Block]	Stimulus	ReadyList.Cycle	ReadyList.Sample	Running[Block]	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	SessionSelectionList	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Block	Procedure[Trial]	Run1List	R1MostlyReward1	TrialType	Running[Trial]	Run1List.Cycle	Run1List.Sample	RunTrialNumber	TotalRespGreater200	ConsecRTLess200	ConsecNonResp	ConsecSmallerGuesses	ConsecLargerGuesses	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	QuestionMark.OnsetDelay	QuestionMark.OnsetTime	QuestionMark.DurationError	QuestionMark.RTTime	QuestionMark.ACC	QuestionMark.RT	QuestionMark.RESP	QuestionMark.CRESP	QuestionMark.OnsetToOnsetTime	ConsecSameResp	FeedbackImage	FeedbackNumber	FillerFixation.OnsetDelay	FillerFixation.OnsetTime	FillerFixation.DurationError	FillerFixation.OnsetToOnsetTime	Feedback.OnsetDelay	Feedback.OnsetTime	Feedback.DurationError	Feedback.OnsetToOnsetTime	OneSecFixation.OnsetDelay	OneSecFixation.OnsetTime	OneSecFixation.DurationError	OneSecFixation.OnsetToOnsetTime	TooSlowFeedback.OnsetDelay	TooSlowFeedback.OnsetTime	TooSlowFeedback.DurationError	TooSlowFeedback.OnsetToOnsetTime	FifteenSecFixation.OnsetDelay	FifteenSecFixation.OnsetTime	FifteenSecFixation.DurationError	FifteenSecFixation.OnsetToOnsetTime	R1MostlyPunishment1	R1MostlyPunishment3	R1MostlyReward2	Trial
GAMBLING080212	178849_fnca	2	1	1	-1880517940	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	4933	-999999	4898	5230	5230	0	37	5267	-999999	5250	17941	17941	0	0	9	201518	2	201509	14	23	201532	-999999	201521	0	1	InitialTR	4	1	1	ReadyList	14	17955	-15	19940	0					1																																																					
GAMBLING080212	178849_fnca	2	1	1	-1880517940	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	4933	-999999	4898	5230	5230	0	37	5267	-999999	5250	17941	17941	0	0	9	201518	2	201509	14	23	201532	-999999	201521	0	2	InitialTR	3	1	2	ReadyList	13	19954	-14	21940	0					2																																																					
GAMBLING080212	178849_fnca	2	1	1	-1880517940	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	4933	-999999	4898	5230	5230	0	37	5267	-999999	5250	17941	17941	0	0	9	201518	2	201509	14	23	201532	-999999	201521	0	3	InitialTR	2	1	3	ReadyList	12	21953	-13	23940	0					3																																																					
GAMBLING080212	178849_fnca	2	1	1	-1880517940	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	4933	-999999	4898	5230	5230	0	37	5267	-999999	5250	17941	17941	0	0	9	201518	2	201509	14	23	201532	-999999	201521	0	4	InitialTR	1	1	4	ReadyList	11	23952	-12	25940	0					4																																																					
GAMBLING080212	178849_fnca	2	1	1	-1880517940	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	4933	-999999	4898	5230	5230	0	37	5267	-999999	5250	17941	17941	0	0	9	201518	2	201509	14	23	201532	-999999	201521	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			2	1	0	0	0	1	57	26578	3	13	27	26018	-999999	26509	0	491	3	""	0	1	red_arrow.jpg	1	13	26591	-14	1000	4	27591	-5	1013	17	28604	-18	0	0	0	0	0								1
GAMBLING080212	178849_fnca	2	1	1	-1880517940	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	4933	-999999	4898	5230	5230	0	37	5267	-999999	5250	17941	17941	0	0	9	201518	2	201509	14	23	201532	-999999	201521	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			3	2	0	0	0	2	41	29963	2	27	13	29643	-999999	29907	0	264	3	""	0	2	red_arrow.jpg	4	27	29990	-28	1213	4	31203	-5	999	3	32202	-4	0	0	0	0	0								2
GAMBLING080212	178849_fnca	2	1	1	-1880517940	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	4933	-999999	4898	5230	5230	0	37	5267	-999999	5250	17941	17941	0	0	9	201518	2	201509	14	23	201532	-999999	201521	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			4	3	0	0	1	0	50	33575	1	13	13	33255	-999999	33523	0	268	2	""	0	1	green_arrow.jpg	2	13	33588	-14	1226	7	34814	-8	1000	7	35814	-8	0	0	0	0	0								3
GAMBLING080212	178849_fnca	2	1	1	-1880517940	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	4933	-999999	4898	5230	5230	0	37	5267	-999999	5250	17941	17941	0	0	9	201518	2	201509	14	23	201532	-999999	201521	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			5	4	0	0	2	0	42	37373	2	14	13	36867	-999999	37327	0	460	2	""	0	2	red_arrow.jpg	7	14	37387	-15	1026	0	38413	-1	1013	13	39426	-14	0	0	0	0	0								4
GAMBLING080212	178849_fnca	2	1	1	-1880517940	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	4933	-999999	4898	5230	5230	0	37	5267	-999999	5250	17941	17941	0	0	9	201518	2	201509	14	23	201532	-999999	201521	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			6	5	0	0	3	0	41	40945	2	14	13	40465	-999999	40889	0	424	2	""	0	3	green_arrow.jpg	1	14	40959	-15	1066	4	42025	-5	999	3	43024	-4	0	0	0	0	0								5
GAMBLING080212	178849_fnca	2	1	1	-1880517940	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	4933	-999999	4898	5230	5230	0	37	5267	-999999	5250	17941	17941	0	0	9	201518	2	201509	14	23	201532	-999999	201521	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			7	6	0	0	0	1	48	44477	1	13	13	44077	-999999	44429	0	352	3	""	0	1	red_arrow.jpg	4	13	44490	-14	1146	11	45636	-12	1000	11	46636	-12	0	0	0	0	0								6
