ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	LargerThanFive	SmallerThanFive	FontStyle	TrialsPerRun	StimuliDir	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.StartTime	IntroButtonMap.OffsetTime	IntroButtonMap.FinishTime	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.StartTime	GetReady.OffsetTime	GetReady.FinishTime	GetReady.OnsetToOnsetTime	Number_of_NonResponses	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	ReadyList	Procedure[Block]	Stimulus	ReadyList.Cycle	ReadyList.Sample	Running[Block]	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	SessionSelectionList	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Block	Procedure[Trial]	Run1List	R1MostlyReward1	TrialType	Running[Trial]	Run1List.Cycle	Run1List.Sample	RunTrialNumber	TotalRespGreater200	ConsecRTLess200	ConsecNonResp	ConsecSmallerGuesses	ConsecLargerGuesses	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	QuestionMark.OnsetDelay	QuestionMark.OnsetTime	QuestionMark.DurationError	QuestionMark.RTTime	QuestionMark.ACC	QuestionMark.RT	QuestionMark.RESP	QuestionMark.CRESP	QuestionMark.OnsetToOnsetTime	ConsecSameResp	FeedbackImage	FeedbackNumber	FillerFixation.OnsetDelay	FillerFixation.OnsetTime	FillerFixation.DurationError	FillerFixation.OnsetToOnsetTime	Feedback.OnsetDelay	Feedback.OnsetTime	Feedback.DurationError	Feedback.OnsetToOnsetTime	OneSecFixation.OnsetDelay	OneSecFixation.OnsetTime	OneSecFixation.DurationError	OneSecFixation.OnsetToOnsetTime	TooSlowFeedback.OnsetDelay	TooSlowFeedback.OnsetTime	TooSlowFeedback.DurationError	TooSlowFeedback.OnsetToOnsetTime	FifteenSecFixation.OnsetDelay	FifteenSecFixation.OnsetTime	FifteenSecFixation.DurationError	FifteenSecFixation.OnsetToOnsetTime	R1MostlyPunishment1	R1MostlyPunishment3	R1MostlyReward2	Trial
GAMBLING080212	585256_fnca	1	1	1	809311023	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5160	-999999	5124	28956	28956	0	35	28991	-999999	28974	42430	42430	0	2	17	226069	2	226052	14	31	226083	-999999	226072	0	1	InitialTR	4	1	1	ReadyList	21	42451	-22	44429	0					1																																																					
GAMBLING080212	585256_fnca	1	1	1	809311023	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5160	-999999	5124	28956	28956	0	35	28991	-999999	28974	42430	42430	0	2	17	226069	2	226052	14	31	226083	-999999	226072	0	2	InitialTR	3	1	2	ReadyList	21	44451	-22	46429	0					2																																																					
GAMBLING080212	585256_fnca	1	1	1	809311023	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5160	-999999	5124	28956	28956	0	35	28991	-999999	28974	42430	42430	0	2	17	226069	2	226052	14	31	226083	-999999	226072	0	3	InitialTR	2	1	3	ReadyList	6	46436	-7	48429	0					3																																																					
GAMBLING080212	585256_fnca	1	1	1	809311023	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5160	-999999	5124	28956	28956	0	35	28991	-999999	28974	42430	42430	0	2	17	226069	2	226052	14	31	226083	-999999	226072	0	4	InitialTR	1	1	4	ReadyList	6	48436	-7	50429	0					4																																																					
GAMBLING080212	585256_fnca	1	1	1	809311023	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5160	-999999	5124	28956	28956	0	35	28991	-999999	28974	42430	42430	0	2	17	226069	2	226052	14	31	226083	-999999	226072	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	1	Reward	Run1List	1	1	2	0	0	1	0	0	46	52061	3	13	27	50515	-1	0	1	0	""	""	1546	0			0	0	0	0	0	0	0	0	0	53061	-1	0	13	52074	-14	987								1
GAMBLING080212	585256_fnca	1	1	1	809311023	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5160	-999999	5124	28956	28956	0	35	28991	-999999	28974	42430	42430	0	2	17	226069	2	226052	14	31	226083	-999999	226072	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	2	Reward	Run1List	1	2	3	1	0	0	0	1	40	55153	2	14	14	54127	-999999	55107	0	980	3	""	0	1	green_arrow.jpg	8	14	55167	-15	506	0	55673	-1	1013	13	56686	-14	0	13	52074	-14	987								2
GAMBLING080212	585256_fnca	1	1	1	809311023	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5160	-999999	5124	28956	28956	0	35	28991	-999999	28974	42430	42430	0	2	17	226069	2	226052	14	31	226083	-999999	226072	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	3	Punishment	Run1List	1	3	4	2	0	0	1	0	46	58325	1	14	13	57725	-999999	58272	0	547	2	""	0	1	red_arrow.jpg	7	14	58339	-15	945	6	59284	-7	1000	6	60284	-7	0	13	52074	-14	987								3
GAMBLING080212	585256_fnca	1	1	1	809311023	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5160	-999999	5124	28956	28956	0	35	28991	-999999	28974	42430	42430	0	2	17	226069	2	226052	14	31	226083	-999999	226072	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	4	Reward	Run1List	1	4	5	3	0	0	2	0	47	61790	1	14	13	61337	-999999	61728	0	391	2	""	0	2	green_arrow.jpg	1	14	61804	-15	1106	11	62910	-12	1000	11	63910	-12	0	13	52074	-14	987								4
GAMBLING080212	585256_fnca	1	1	1	809311023	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5160	-999999	5124	28956	28956	0	35	28991	-999999	28974	42430	42430	0	2	17	226069	2	226052	14	31	226083	-999999	226072	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	5	Reward	Run1List	1	5	6	4	0	0	0	1	42	65482	1	14	13	64962	-999999	65434	0	472	3	""	0	1	green_arrow.jpg	7	14	65496	-15	1025	11	66521	-12	1000	11	67521	-12	0	13	52074	-14	987								5
GAMBLING080212	585256_fnca	1	1	1	809311023	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5160	-999999	5124	28956	28956	0	35	28991	-999999	28974	42430	42430	0	2	17	226069	2	226052	14	31	226083	-999999	226072	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	6	Reward	Run1List	1	6	7	5	0	0	1	0	51	68907	2	14	13	68574	-999999	68843	0	269	2	""	0	1	green_arrow.jpg	4	14	68921	-15	1226	9	70147	-10	1000	9	71147	-10	0	13	52074	-14	987								6
