ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	LargerThanFive	SmallerThanFive	FontStyle	TrialsPerRun	StimuliDir	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.StartTime	IntroButtonMap.OffsetTime	IntroButtonMap.FinishTime	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.StartTime	GetReady.OffsetTime	GetReady.FinishTime	GetReady.OnsetToOnsetTime	Number_of_NonResponses	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	ReadyList	Procedure[Block]	Stimulus	ReadyList.Cycle	ReadyList.Sample	Running[Block]	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	SessionSelectionList	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Block	Procedure[Trial]	Run1List	R1MostlyReward1	TrialType	Running[Trial]	Run1List.Cycle	Run1List.Sample	RunTrialNumber	TotalRespGreater200	ConsecRTLess200	ConsecNonResp	ConsecSmallerGuesses	ConsecLargerGuesses	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	QuestionMark.OnsetDelay	QuestionMark.OnsetTime	QuestionMark.DurationError	QuestionMark.RTTime	QuestionMark.ACC	QuestionMark.RT	QuestionMark.RESP	QuestionMark.CRESP	QuestionMark.OnsetToOnsetTime	ConsecSameResp	FeedbackImage	FeedbackNumber	FillerFixation.OnsetDelay	FillerFixation.OnsetTime	FillerFixation.DurationError	FillerFixation.OnsetToOnsetTime	Feedback.OnsetDelay	Feedback.OnsetTime	Feedback.DurationError	Feedback.OnsetToOnsetTime	OneSecFixation.OnsetDelay	OneSecFixation.OnsetTime	OneSecFixation.DurationError	OneSecFixation.OnsetToOnsetTime	TooSlowFeedback.OnsetDelay	TooSlowFeedback.OnsetTime	TooSlowFeedback.DurationError	TooSlowFeedback.OnsetToOnsetTime	FifteenSecFixation.OnsetDelay	FifteenSecFixation.OnsetTime	FifteenSecFixation.DurationError	FifteenSecFixation.OnsetToOnsetTime	R1MostlyPunishment1	R1MostlyPunishment3	R1MostlyReward2	Trial
GAMBLING080212	901139_fnca	2	1	1	-1553786427	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7659	-999999	7623	7997	7997	0	35	8032	-999999	8016	24899	24899	0	0	19	208445	2	208426	13	32	208458	-999999	208448	0	1	InitialTR	4	1	1	ReadyList	20	24919	-21	26898	0					1																																																					
GAMBLING080212	901139_fnca	2	1	1	-1553786427	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7659	-999999	7623	7997	7997	0	35	8032	-999999	8016	24899	24899	0	0	19	208445	2	208426	13	32	208458	-999999	208448	0	2	InitialTR	3	1	2	ReadyList	19	26918	-20	28898	0					2																																																					
GAMBLING080212	901139_fnca	2	1	1	-1553786427	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7659	-999999	7623	7997	7997	0	35	8032	-999999	8016	24899	24899	0	0	19	208445	2	208426	13	32	208458	-999999	208448	0	3	InitialTR	2	1	3	ReadyList	5	28904	-6	30898	0					3																																																					
GAMBLING080212	901139_fnca	2	1	1	-1553786427	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7659	-999999	7623	7997	7997	0	35	8032	-999999	8016	24899	24899	0	0	19	208445	2	208426	13	32	208458	-999999	208448	0	4	InitialTR	1	1	4	ReadyList	4	30903	-5	32898	0					4																																																					
GAMBLING080212	901139_fnca	2	1	1	-1553786427	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7659	-999999	7623	7997	7997	0	35	8032	-999999	8016	24899	24899	0	0	19	208445	2	208426	13	32	208458	-999999	208448	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			2	1	0	0	0	1	48	33542	3	13	26	32982	-999999	33491	0	509	3	""	0	1	red_arrow.jpg	3	13	33555	-14	987	9	34542	-10	1013	22	35555	-23	0	0	0	0	0								1
GAMBLING080212	901139_fnca	2	1	1	-1553786427	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7659	-999999	7623	7997	7997	0	35	8032	-999999	8016	24899	24899	0	0	19	208445	2	208426	13	32	208458	-999999	208448	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			3	2	0	0	0	2	43	37047	3	14	13	36594	-999999	36998	0	404	3	""	0	2	red_arrow.jpg	1	14	37061	-15	1092	10	38153	-11	1000	10	39153	-11	0	0	0	0	0								2
GAMBLING080212	901139_fnca	2	1	1	-1553786427	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7659	-999999	7623	7997	7997	0	35	8032	-999999	8016	24899	24899	0	0	19	208445	2	208426	13	32	208458	-999999	208448	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			4	3	0	0	0	3	43	40619	1	14	13	40206	-999999	40575	0	369	3	""	0	3	green_arrow.jpg	6	14	40633	-15	1119	2	41752	-3	1013	15	42765	-16	0	0	0	0	0								3
GAMBLING080212	901139_fnca	2	1	1	-1553786427	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7659	-999999	7623	7997	7997	0	35	8032	-999999	8016	24899	24899	0	0	19	208445	2	208426	13	32	208458	-999999	208448	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			5	4	0	0	0	4	47	44258	1	13	13	43804	-999999	44207	0	403	3	""	0	4	red_arrow.jpg	3	13	44271	-14	1093	9	45364	-10	1000	9	46364	-10	0	0	0	0	0								4
GAMBLING080212	901139_fnca	2	1	1	-1553786427	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7659	-999999	7623	7997	7997	0	35	8032	-999999	8016	24899	24899	0	0	19	208445	2	208426	13	32	208458	-999999	208448	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			6	5	0	0	1	0	46	47923	1	13	13	47416	-999999	47873	0	457	2	""	0	1	green_arrow.jpg	1	13	47936	-14	1040	10	48976	-11	999	9	49975	-10	0	0	0	0	0								5
GAMBLING080212	901139_fnca	2	1	1	-1553786427	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7659	-999999	7623	7997	7997	0	35	8032	-999999	8016	24899	24899	0	0	19	208445	2	208426	13	32	208458	-999999	208448	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			7	6	0	0	0	1	48	51388	1	14	13	51028	-999999	51330	0	302	3	""	0	1	red_arrow.jpg	1	14	51402	-15	1186	2	52588	-3	1013	15	53601	-16	0	0	0	0	0								6
