ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	LargerThanFive	SmallerThanFive	FontStyle	TrialsPerRun	StimuliDir	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.StartTime	IntroButtonMap.OffsetTime	IntroButtonMap.FinishTime	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.StartTime	GetReady.OffsetTime	GetReady.FinishTime	GetReady.OnsetToOnsetTime	Number_of_NonResponses	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	ReadyList	Procedure[Block]	Stimulus	ReadyList.Cycle	ReadyList.Sample	Running[Block]	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	SessionSelectionList	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Block	Procedure[Trial]	Run1List	R1MostlyReward1	TrialType	Running[Trial]	Run1List.Cycle	Run1List.Sample	RunTrialNumber	TotalRespGreater200	ConsecRTLess200	ConsecNonResp	ConsecSmallerGuesses	ConsecLargerGuesses	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	QuestionMark.OnsetDelay	QuestionMark.OnsetTime	QuestionMark.DurationError	QuestionMark.RTTime	QuestionMark.ACC	QuestionMark.RT	QuestionMark.RESP	QuestionMark.CRESP	QuestionMark.OnsetToOnsetTime	ConsecSameResp	FeedbackImage	FeedbackNumber	FillerFixation.OnsetDelay	FillerFixation.OnsetTime	FillerFixation.DurationError	FillerFixation.OnsetToOnsetTime	Feedback.OnsetDelay	Feedback.OnsetTime	Feedback.DurationError	Feedback.OnsetToOnsetTime	OneSecFixation.OnsetDelay	OneSecFixation.OnsetTime	OneSecFixation.DurationError	OneSecFixation.OnsetToOnsetTime	TooSlowFeedback.OnsetDelay	TooSlowFeedback.OnsetTime	TooSlowFeedback.DurationError	TooSlowFeedback.OnsetToOnsetTime	FifteenSecFixation.OnsetDelay	FifteenSecFixation.OnsetTime	FifteenSecFixation.DurationError	FifteenSecFixation.OnsetToOnsetTime	R1MostlyPunishment1	R1MostlyPunishment3	R1MostlyReward2	Trial
GAMBLING080212	194746_fnca	1	1	1	1777512811	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5375	-999999	5339	30024	30024	0	34	30058	-999999	30042	42688	42688	0	0	17	226283	3	226266	14	31	226297	-999999	226286	0	1	InitialTR	4	1	1	ReadyList	18	42706	-19	44687	0					1																																																					
GAMBLING080212	194746_fnca	1	1	1	1777512811	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5375	-999999	5339	30024	30024	0	34	30058	-999999	30042	42688	42688	0	0	17	226283	3	226266	14	31	226297	-999999	226286	0	2	InitialTR	3	1	2	ReadyList	17	44705	-18	46687	0					2																																																					
GAMBLING080212	194746_fnca	1	1	1	1777512811	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5375	-999999	5339	30024	30024	0	34	30058	-999999	30042	42688	42688	0	0	17	226283	3	226266	14	31	226297	-999999	226286	0	3	InitialTR	2	1	3	ReadyList	3	46691	-4	48687	0					3																																																					
GAMBLING080212	194746_fnca	1	1	1	1777512811	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5375	-999999	5339	30024	30024	0	34	30058	-999999	30042	42688	42688	0	0	17	226283	3	226266	14	31	226297	-999999	226286	0	4	InitialTR	1	1	4	ReadyList	15	48703	-16	50687	0					4																																																					
GAMBLING080212	194746_fnca	1	1	1	1777512811	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5375	-999999	5339	30024	30024	0	34	30058	-999999	30042	42688	42688	0	0	17	226283	3	226266	14	31	226297	-999999	226286	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	1	Reward	Run1List	1	1	2	1	0	0	1	0	49	51129	3	14	54	50796	-999999	51069	0	273	2	""	0	1	green_arrow.jpg	4	14	51143	-15	1225	12	52368	-13	1000	12	53368	-13	0	0	0	0	0								1
GAMBLING080212	194746_fnca	1	1	1	1777512811	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5375	-999999	5339	30024	30024	0	34	30058	-999999	30042	42688	42688	0	0	17	226283	3	226266	14	31	226297	-999999	226286	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	2	Reward	Run1List	1	2	3	2	0	0	2	0	46	54714	3	14	13	54421	-999999	54668	0	247	2	""	0	2	green_arrow.jpg	2	14	54728	-15	1239	0	55967	-1	1013	13	56980	-14	0	0	0	0	0								2
GAMBLING080212	194746_fnca	1	1	1	1777512811	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5375	-999999	5339	30024	30024	0	34	30058	-999999	30042	42688	42688	0	0	17	226283	3	226266	14	31	226297	-999999	226286	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	3	Punishment	Run1List	1	3	4	3	0	0	3	0	47	58459	2	14	13	58019	-999999	58408	0	389	2	""	0	3	red_arrow.jpg	6	14	58473	-15	1106	9	59579	-10	1000	9	60579	-10	0	0	0	0	0								3
GAMBLING080212	194746_fnca	1	1	1	1777512811	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5375	-999999	5339	30024	30024	0	34	30058	-999999	30042	42688	42688	0	0	17	226283	3	226266	14	31	226297	-999999	226286	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	4	Reward	Run1List	1	4	5	4	0	0	4	0	46	62124	2	14	13	61631	-999999	62063	0	432	2	""	0	4	green_arrow.jpg	3	14	62138	-15	1066	12	63204	-13	1000	12	64204	-13	0	0	0	0	0								4
GAMBLING080212	194746_fnca	1	1	1	1777512811	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5375	-999999	5339	30024	30024	0	34	30058	-999999	30042	42688	42688	0	0	17	226283	3	226266	14	31	226297	-999999	226286	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	5	Reward	Run1List	1	5	6	5	0	0	5	0	44	65616	2	14	13	65243	-999999	65571	0	328	2	""	0	5	green_arrow.jpg	1	14	65630	-15	1159	1	66789	-2	1013	14	67802	-15	0	0	0	0	0								5
GAMBLING080212	194746_fnca	1	1	1	1777512811	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	5375	-999999	5339	30024	30024	0	34	30058	-999999	30042	42688	42688	0	0	17	226283	3	226266	14	31	226297	-999999	226286	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	6	Reward	Run1List	1	6	7	6	0	0	6	0	43	69188	2	14	14	68842	-999999	69135	0	293	2	""	0	6	green_arrow.jpg	4	14	69202	-15	1199	6	70401	-7	1000	6	71401	-7	0	0	0	0	0								6
