ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	LargerThanFive	SmallerThanFive	FontStyle	TrialsPerRun	StimuliDir	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.StartTime	IntroButtonMap.OffsetTime	IntroButtonMap.FinishTime	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.StartTime	GetReady.OffsetTime	GetReady.FinishTime	GetReady.OnsetToOnsetTime	Number_of_NonResponses	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	ReadyList	Procedure[Block]	Stimulus	ReadyList.Cycle	ReadyList.Sample	Running[Block]	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	SessionSelectionList	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Block	Procedure[Trial]	Run1List	R1MostlyReward1	TrialType	Running[Trial]	Run1List.Cycle	Run1List.Sample	RunTrialNumber	TotalRespGreater200	ConsecRTLess200	ConsecNonResp	ConsecSmallerGuesses	ConsecLargerGuesses	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	QuestionMark.OnsetDelay	QuestionMark.OnsetTime	QuestionMark.DurationError	QuestionMark.RTTime	QuestionMark.ACC	QuestionMark.RT	QuestionMark.RESP	QuestionMark.CRESP	QuestionMark.OnsetToOnsetTime	ConsecSameResp	FeedbackImage	FeedbackNumber	FillerFixation.OnsetDelay	FillerFixation.OnsetTime	FillerFixation.DurationError	FillerFixation.OnsetToOnsetTime	Feedback.OnsetDelay	Feedback.OnsetTime	Feedback.DurationError	Feedback.OnsetToOnsetTime	OneSecFixation.OnsetDelay	OneSecFixation.OnsetTime	OneSecFixation.DurationError	OneSecFixation.OnsetToOnsetTime	TooSlowFeedback.OnsetDelay	TooSlowFeedback.OnsetTime	TooSlowFeedback.DurationError	TooSlowFeedback.OnsetToOnsetTime	FifteenSecFixation.OnsetDelay	FifteenSecFixation.OnsetTime	FifteenSecFixation.DurationError	FifteenSecFixation.OnsetToOnsetTime	R1MostlyPunishment1	R1MostlyPunishment3	R1MostlyReward2	Trial
GAMBLING080212	391748_fnca	2	1	1	-174938030	1	75.030	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	57	10791	-999999	10755	19089	19089	0	33	19122	-999999	19104	34437	34437	0	0	9	217987	3	217978	14	23	218001	-999999	217990	0	1	InitialTR	4	1	1	ReadyList	11	34448	-12	36436	0					1																																																					
GAMBLING080212	391748_fnca	2	1	1	-174938030	1	75.030	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	57	10791	-999999	10755	19089	19089	0	33	19122	-999999	19104	34437	34437	0	0	9	217987	3	217978	14	23	218001	-999999	217990	0	2	InitialTR	3	1	2	ReadyList	10	36447	-11	38436	0					2																																																					
GAMBLING080212	391748_fnca	2	1	1	-174938030	1	75.030	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	57	10791	-999999	10755	19089	19089	0	33	19122	-999999	19104	34437	34437	0	0	9	217987	3	217978	14	23	218001	-999999	217990	0	3	InitialTR	2	1	3	ReadyList	10	38447	-11	40436	0					3																																																					
GAMBLING080212	391748_fnca	2	1	1	-174938030	1	75.030	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	57	10791	-999999	10755	19089	19089	0	33	19122	-999999	19104	34437	34437	0	0	9	217987	3	217978	14	23	218001	-999999	217990	0	4	InitialTR	1	1	4	ReadyList	9	40446	-10	42436	0					4																																																					
GAMBLING080212	391748_fnca	2	1	1	-174938030	1	75.030	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	57	10791	-999999	10755	19089	19089	0	33	19122	-999999	19104	34437	34437	0	0	9	217987	3	217978	14	23	218001	-999999	217990	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			2	1	0	0	0	1	54	42978	3	14	27	42512	-999999	42912	0	400	3	""	0	1	red_arrow.jpg	1	14	42992	-15	1092	6	44084	-7	1014	20	45098	-21	0	0	0	0	0								1
GAMBLING080212	391748_fnca	2	1	1	-174938030	1	75.030	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	57	10791	-999999	10755	19089	19089	0	33	19122	-999999	19104	34437	34437	0	0	9	217987	3	217978	14	23	218001	-999999	217990	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			3	2	0	0	0	2	45	46510	2	14	13	46137	-999999	46463	0	326	3	""	0	2	red_arrow.jpg	2	14	46524	-15	1172	12	47696	-13	1000	12	48696	-13	0	0	0	0	0								2
GAMBLING080212	391748_fnca	2	1	1	-174938030	1	75.030	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	57	10791	-999999	10755	19089	19089	0	33	19122	-999999	19104	34437	34437	0	0	9	217987	3	217978	14	23	218001	-999999	217990	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			4	3	0	0	0	3	49	50055	2	14	13	49735	-999999	49992	0	257	3	""	0	3	green_arrow.jpg	7	14	50069	-15	1239	10	51308	-11	1000	10	52308	-11	0	0	0	0	0								3
GAMBLING080212	391748_fnca	2	1	1	-174938030	1	75.030	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	57	10791	-999999	10755	19089	19089	0	33	19122	-999999	19104	34437	34437	0	0	9	217987	3	217978	14	23	218001	-999999	217990	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			5	4	0	0	0	4	39	54054	1	13	14	53361	-999999	54014	0	653	3	""	0	4	red_arrow.jpg	1	13	54067	-14	840	6	54907	-7	1000	6	55907	-7	0	0	0	0	0								4
GAMBLING080212	391748_fnca	2	1	1	-174938030	1	75.030	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	57	10791	-999999	10755	19089	19089	0	33	19122	-999999	19104	34437	34437	0	0	9	217987	3	217978	14	23	218001	-999999	217990	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			6	5	0	0	1	0	39	57252	2	14	13	56959	-999999	57213	0	254	2	""	0	1	green_arrow.jpg	3	14	57266	-15	1239	7	58505	-8	1000	7	59505	-8	0	0	0	0	0								5
GAMBLING080212	391748_fnca	2	1	1	-174938030	1	75.030	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	57	10791	-999999	10755	19089	19089	0	33	19122	-999999	19104	34437	34437	0	0	9	217987	3	217978	14	23	218001	-999999	217990	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			7	6	0	0	0	1	39	60918	1	13	14	60558	-999999	60864	0	306	3	""	0	1	red_arrow.jpg	4	13	60931	-14	1186	5	62117	-6	1000	5	63117	-6	0	0	0	0	0								6
