ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	LargerThanFive	SmallerThanFive	FontStyle	TrialsPerRun	StimuliDir	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.StartTime	IntroButtonMap.OffsetTime	IntroButtonMap.FinishTime	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.StartTime	GetReady.OffsetTime	GetReady.FinishTime	GetReady.OnsetToOnsetTime	Number_of_NonResponses	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	ReadyList	Procedure[Block]	Stimulus	ReadyList.Cycle	ReadyList.Sample	Running[Block]	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	SessionSelectionList	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Block	Procedure[Trial]	Run1List	R1MostlyReward1	TrialType	Running[Trial]	Run1List.Cycle	Run1List.Sample	RunTrialNumber	TotalRespGreater200	ConsecRTLess200	ConsecNonResp	ConsecSmallerGuesses	ConsecLargerGuesses	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	QuestionMark.OnsetDelay	QuestionMark.OnsetTime	QuestionMark.DurationError	QuestionMark.RTTime	QuestionMark.ACC	QuestionMark.RT	QuestionMark.RESP	QuestionMark.CRESP	QuestionMark.OnsetToOnsetTime	ConsecSameResp	FeedbackImage	FeedbackNumber	FillerFixation.OnsetDelay	FillerFixation.OnsetTime	FillerFixation.DurationError	FillerFixation.OnsetToOnsetTime	Feedback.OnsetDelay	Feedback.OnsetTime	Feedback.DurationError	Feedback.OnsetToOnsetTime	OneSecFixation.OnsetDelay	OneSecFixation.OnsetTime	OneSecFixation.DurationError	OneSecFixation.OnsetToOnsetTime	TooSlowFeedback.OnsetDelay	TooSlowFeedback.OnsetTime	TooSlowFeedback.DurationError	TooSlowFeedback.OnsetToOnsetTime	FifteenSecFixation.OnsetDelay	FifteenSecFixation.OnsetTime	FifteenSecFixation.DurationError	FifteenSecFixation.OnsetToOnsetTime	R1MostlyPunishment1	R1MostlyPunishment3	R1MostlyReward2	Trial
GAMBLING080212	194645_fnca	2	1	1	1347797300	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7093	-999999	7056	11230	11230	0	35	11265	-999999	11248	24416	24416	0	0	12	207916	2	207904	14	26	207930	-999999	207918	0	1	InitialTR	4	1	1	ReadyList	16	24432	-17	26415	0					1																																																					
GAMBLING080212	194645_fnca	2	1	1	1347797300	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7093	-999999	7056	11230	11230	0	35	11265	-999999	11248	24416	24416	0	0	12	207916	2	207904	14	26	207930	-999999	207918	0	2	InitialTR	3	1	2	ReadyList	15	26431	-16	28415	0					2																																																					
GAMBLING080212	194645_fnca	2	1	1	1347797300	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7093	-999999	7056	11230	11230	0	35	11265	-999999	11248	24416	24416	0	0	12	207916	2	207904	14	26	207930	-999999	207918	0	3	InitialTR	2	1	3	ReadyList	14	28430	-15	30415	0					3																																																					
GAMBLING080212	194645_fnca	2	1	1	1347797300	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7093	-999999	7056	11230	11230	0	35	11265	-999999	11248	24416	24416	0	0	12	207916	2	207904	14	26	207930	-999999	207918	0	4	InitialTR	1	1	4	ReadyList	14	30430	-15	32415	0					4																																																					
GAMBLING080212	194645_fnca	2	1	1	1347797300	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7093	-999999	7056	11230	11230	0	35	11265	-999999	11248	24416	24416	0	0	12	207916	2	207904	14	26	207930	-999999	207918	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			2	1	0	0	1	0	54	32909	2	13	26	32495	-999999	32841	0	346	2	""	0	1	red_arrow.jpg	8	13	32922	-14	1146	5	34068	-6	1013	18	35081	-19	0	0	0	0	0								1
GAMBLING080212	194645_fnca	2	1	1	1347797300	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7093	-999999	7056	11230	11230	0	35	11265	-999999	11248	24416	24416	0	0	12	207916	2	207904	14	26	207930	-999999	207918	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			3	2	0	0	0	1	44	36627	2	14	14	36121	-999999	36573	0	452	3	""	0	1	red_arrow.jpg	2	14	36641	-15	1039	5	37680	-6	1000	5	38680	-6	0	0	0	0	0								2
GAMBLING080212	194645_fnca	2	1	1	1347797300	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7093	-999999	7056	11230	11230	0	35	11265	-999999	11248	24416	24416	0	0	12	207916	2	207904	14	26	207930	-999999	207918	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			4	3	0	0	0	2	43	40199	1	14	13	39732	-999999	40148	0	416	3	""	0	2	green_arrow.jpg	9	14	40213	-15	1079	9	41292	-10	1000	9	42292	-10	0	0	0	0	0								3
GAMBLING080212	194645_fnca	2	1	1	1347797300	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7093	-999999	7056	11230	11230	0	35	11265	-999999	11248	24416	24416	0	0	12	207916	2	207904	14	26	207930	-999999	207918	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			5	4	0	0	1	0	44	43757	2	14	13	43344	-999999	43711	0	367	2	""	0	1	red_arrow.jpg	6	14	43771	-15	1119	0	44890	-1	1013	13	45903	-14	0	0	0	0	0								4
GAMBLING080212	194645_fnca	2	1	1	1347797300	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7093	-999999	7056	11230	11230	0	35	11265	-999999	11248	24416	24416	0	0	12	207916	2	207904	14	26	207930	-999999	207918	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			6	5	0	0	2	0	47	47316	1	14	14	46943	-999999	47255	0	312	2	""	0	2	green_arrow.jpg	2	14	47330	-15	1185	11	48515	-12	1000	11	49515	-12	0	0	0	0	0								5
GAMBLING080212	194645_fnca	2	1	1	1347797300	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	7093	-999999	7056	11230	11230	0	35	11265	-999999	11248	24416	24416	0	0	12	207916	2	207904	14	26	207930	-999999	207918	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			7	6	0	0	3	0	45	51074	2	14	13	50568	-999999	51024	0	456	2	""	0	3	red_arrow.jpg	8	14	51088	-15	1039	9	52127	-10	1000	9	53127	-10	0	0	0	0	0								6
