ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	LargerThanFive	SmallerThanFive	FontStyle	TrialsPerRun	StimuliDir	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.StartTime	IntroButtonMap.OffsetTime	IntroButtonMap.FinishTime	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.StartTime	GetReady.OffsetTime	GetReady.FinishTime	GetReady.OnsetToOnsetTime	Number_of_NonResponses	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	ReadyList	Procedure[Block]	Stimulus	ReadyList.Cycle	ReadyList.Sample	Running[Block]	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	SessionSelectionList	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Block	Procedure[Trial]	Run1List	R1MostlyReward1	TrialType	Running[Trial]	Run1List.Cycle	Run1List.Sample	RunTrialNumber	TotalRespGreater200	ConsecRTLess200	ConsecNonResp	ConsecSmallerGuesses	ConsecLargerGuesses	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	QuestionMark.OnsetDelay	QuestionMark.OnsetTime	QuestionMark.DurationError	QuestionMark.RTTime	QuestionMark.ACC	QuestionMark.RT	QuestionMark.RESP	QuestionMark.CRESP	QuestionMark.OnsetToOnsetTime	ConsecSameResp	FeedbackImage	FeedbackNumber	FillerFixation.OnsetDelay	FillerFixation.OnsetTime	FillerFixation.DurationError	FillerFixation.OnsetToOnsetTime	Feedback.OnsetDelay	Feedback.OnsetTime	Feedback.DurationError	Feedback.OnsetToOnsetTime	OneSecFixation.OnsetDelay	OneSecFixation.OnsetTime	OneSecFixation.DurationError	OneSecFixation.OnsetToOnsetTime	TooSlowFeedback.OnsetDelay	TooSlowFeedback.OnsetTime	TooSlowFeedback.DurationError	TooSlowFeedback.OnsetToOnsetTime	FifteenSecFixation.OnsetDelay	FifteenSecFixation.OnsetTime	FifteenSecFixation.DurationError	FifteenSecFixation.OnsetToOnsetTime	R1MostlyPunishment1	R1MostlyPunishment3	R1MostlyReward2	Trial
GAMBLING080212	206828_fnca	1	1	1	-838215941	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	8002	-999999	7966	23583	23583	0	40	23623	-999999	23606	38513	38513	0	1	10	222116	3	222106	14	24	222130	-999999	222119	0	1	InitialTR	4	1	1	ReadyList	10	38523	-11	40512	0					1																																																					
GAMBLING080212	206828_fnca	1	1	1	-838215941	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	8002	-999999	7966	23583	23583	0	40	23623	-999999	23606	38513	38513	0	1	10	222116	3	222106	14	24	222130	-999999	222119	0	2	InitialTR	3	1	2	ReadyList	9	40522	-10	42512	0					2																																																					
GAMBLING080212	206828_fnca	1	1	1	-838215941	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	8002	-999999	7966	23583	23583	0	40	23623	-999999	23606	38513	38513	0	1	10	222116	3	222106	14	24	222130	-999999	222119	0	3	InitialTR	2	1	3	ReadyList	8	42521	-9	44512	0					3																																																					
GAMBLING080212	206828_fnca	1	1	1	-838215941	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	8002	-999999	7966	23583	23583	0	40	23623	-999999	23606	38513	38513	0	1	10	222116	3	222106	14	24	222130	-999999	222119	0	4	InitialTR	1	1	4	ReadyList	8	44521	-9	46512	0					4																																																					
GAMBLING080212	206828_fnca	1	1	1	-838215941	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	8002	-999999	7966	23583	23583	0	40	23623	-999999	23606	38513	38513	0	1	10	222116	3	222106	14	24	222130	-999999	222119	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	1	Reward	Run1List	1	1	2	1	0	0	0	1	51	47160	2	13	26	46586	-999999	47102	0	516	3	""	0	1	green_arrow.jpg	6	13	47173	-14	973	2	48146	-3	1013	15	49159	-16	0	0	0	0	0								1
GAMBLING080212	206828_fnca	1	1	1	-838215941	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	8002	-999999	7966	23583	23583	0	40	23623	-999999	23606	38513	38513	0	1	10	222116	3	222106	14	24	222130	-999999	222119	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	2	Reward	Run1List	1	2	3	2	0	0	0	2	39	50612	1	13	13	50198	-999999	50565	0	367	3	""	0	2	green_arrow.jpg	6	13	50625	-14	1133	13	51758	-14	1000	13	52758	-14	0	0	0	0	0								2
GAMBLING080212	206828_fnca	1	1	1	-838215941	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	8002	-999999	7966	23583	23583	0	40	23623	-999999	23606	38513	38513	0	1	10	222116	3	222106	14	24	222130	-999999	222119	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	3	Punishment	Run1List	1	3	4	3	0	0	0	3	43	54250	1	14	13	53797	-999999	54195	0	398	3	""	0	3	red_arrow.jpg	1	14	54264	-15	1092	4	55356	-5	1000	4	56356	-5	0	0	0	0	0								3
GAMBLING080212	206828_fnca	1	1	1	-838215941	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	8002	-999999	7966	23583	23583	0	40	23623	-999999	23606	38513	38513	0	1	10	222116	3	222106	14	24	222130	-999999	222119	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	4	Reward	Run1List	1	4	5	3	1	0	0	4	43	57635	2	14	14	57409	-999999	57584	0	175	3	""	0	4	green_arrow.jpg	9	14	57649	-15	1319	8	58968	-9	1000	8	59968	-9	0	0	0	0	0								4
GAMBLING080212	206828_fnca	1	1	1	-838215941	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	8002	-999999	7966	23583	23583	0	40	23623	-999999	23606	38513	38513	0	1	10	222116	3	222106	14	24	222130	-999999	222119	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	5	Reward	Run1List	1	5	6	4	0	0	1	0	41	61314	1	14	14	61021	-999999	61271	0	250	2	""	0	1	green_arrow.jpg	3	14	61328	-15	1239	3	62567	-4	1000	3	63567	-4	0	0	0	0	0								5
GAMBLING080212	206828_fnca	1	1	1	-838215941	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	61	8002	-999999	7966	23583	23583	0	40	23623	-999999	23606	38513	38513	0	1	10	222116	3	222106	14	24	222130	-999999	222119	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	6	Reward	Run1List	1	6	7	5	0	0	0	1	44	64952	2	14	13	64619	-999999	64902	0	283	3	""	0	1	green_arrow.jpg	9	14	64966	-15	1213	10	66179	-11	1000	10	67179	-11	0	0	0	0	0								6
