ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	LargerThanFive	SmallerThanFive	FontStyle	TrialsPerRun	StimuliDir	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.StartTime	IntroButtonMap.OffsetTime	IntroButtonMap.FinishTime	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.StartTime	GetReady.OffsetTime	GetReady.FinishTime	GetReady.OnsetToOnsetTime	Number_of_NonResponses	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	ReadyList	Procedure[Block]	Stimulus	ReadyList.Cycle	ReadyList.Sample	Running[Block]	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	SessionSelectionList	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Block	Procedure[Trial]	Run1List	R1MostlyReward1	TrialType	Running[Trial]	Run1List.Cycle	Run1List.Sample	RunTrialNumber	TotalRespGreater200	ConsecRTLess200	ConsecNonResp	ConsecSmallerGuesses	ConsecLargerGuesses	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	QuestionMark.OnsetDelay	QuestionMark.OnsetTime	QuestionMark.DurationError	QuestionMark.RTTime	QuestionMark.ACC	QuestionMark.RT	QuestionMark.RESP	QuestionMark.CRESP	QuestionMark.OnsetToOnsetTime	ConsecSameResp	FeedbackImage	FeedbackNumber	FillerFixation.OnsetDelay	FillerFixation.OnsetTime	FillerFixation.DurationError	FillerFixation.OnsetToOnsetTime	Feedback.OnsetDelay	Feedback.OnsetTime	Feedback.DurationError	Feedback.OnsetToOnsetTime	OneSecFixation.OnsetDelay	OneSecFixation.OnsetTime	OneSecFixation.DurationError	OneSecFixation.OnsetToOnsetTime	TooSlowFeedback.OnsetDelay	TooSlowFeedback.OnsetTime	TooSlowFeedback.DurationError	TooSlowFeedback.OnsetToOnsetTime	FifteenSecFixation.OnsetDelay	FifteenSecFixation.OnsetTime	FifteenSecFixation.DurationError	FifteenSecFixation.OnsetToOnsetTime	R1MostlyPunishment1	R1MostlyPunishment3	R1MostlyReward2	Trial
GAMBLING080212	877168_fnca	2	1	1	-1960157066	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7624	-999999	7588	8028	8028	0	37	8065	-999999	8048	22549	22549	0	1	16	206118	1	206102	13	29	206131	-999999	206120	0	1	InitialTR	4	1	1	ReadyList	16	22565	-17	24548	0					1																																																					
GAMBLING080212	877168_fnca	2	1	1	-1960157066	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7624	-999999	7588	8028	8028	0	37	8065	-999999	8048	22549	22549	0	1	16	206118	1	206102	13	29	206131	-999999	206120	0	2	InitialTR	3	1	2	ReadyList	15	24564	-16	26548	0					2																																																					
GAMBLING080212	877168_fnca	2	1	1	-1960157066	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7624	-999999	7588	8028	8028	0	37	8065	-999999	8048	22549	22549	0	1	16	206118	1	206102	13	29	206131	-999999	206120	0	3	InitialTR	2	1	3	ReadyList	15	26564	-16	28548	0					3																																																					
GAMBLING080212	877168_fnca	2	1	1	-1960157066	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7624	-999999	7588	8028	8028	0	37	8065	-999999	8048	22549	22549	0	1	16	206118	1	206102	13	29	206131	-999999	206120	0	4	InitialTR	1	1	4	ReadyList	14	28563	-15	30548	0					4																																																					
GAMBLING080212	877168_fnca	2	1	1	-1960157066	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7624	-999999	7588	8028	8028	0	37	8065	-999999	8048	22549	22549	0	1	16	206118	1	206102	13	29	206131	-999999	206120	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			2	1	0	0	1	0	45	31548	3	14	27	30629	-999999	31491	0	862	2	""	0	1	red_arrow.jpg	6	14	31562	-15	626	2	32188	-3	1013	15	33201	-16	0	0	0	0	0								1
GAMBLING080212	877168_fnca	2	1	1	-1960157066	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7624	-999999	7588	8028	8028	0	37	8065	-999999	8048	22549	22549	0	1	16	206118	1	206102	13	29	206131	-999999	206120	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			3	2	0	0	2	0	39	34600	3	14	14	34254	-999999	34553	0	299	2	""	0	2	red_arrow.jpg	6	14	34614	-15	1199	12	35813	-13	1000	12	36813	-13	0	0	0	0	0								2
GAMBLING080212	877168_fnca	2	1	1	-1960157066	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7624	-999999	7588	8028	8028	0	37	8065	-999999	8048	22549	22549	0	1	16	206118	1	206102	13	29	206131	-999999	206120	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			4	3	0	0	3	0	41	38252	2	14	13	37852	-999999	38197	0	345	2	""	0	3	green_arrow.jpg	1	14	38266	-15	1146	5	39412	-6	1000	5	40412	-6	0	0	0	0	0								3
GAMBLING080212	877168_fnca	2	1	1	-1960157066	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7624	-999999	7588	8028	8028	0	37	8065	-999999	8048	22549	22549	0	1	16	206118	1	206102	13	29	206131	-999999	206120	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			5	4	0	0	0	1	45	42437	2	14	13	41464	-999999	42386	0	922	3	""	0	1	red_arrow.jpg	3	14	42451	-15	573	9	43024	-10	999	8	44023	-9	0	0	0	0	0								4
GAMBLING080212	877168_fnca	2	1	1	-1960157066	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7624	-999999	7588	8028	8028	0	37	8065	-999999	8048	22549	22549	0	1	16	206118	1	206102	13	29	206131	-999999	206120	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			6	5	0	0	0	2	48	45529	2	14	13	45076	-999999	45475	0	399	3	""	0	2	green_arrow.jpg	6	14	45543	-15	1092	5	46635	-6	1000	5	47635	-6	0	0	0	0	0								5
GAMBLING080212	877168_fnca	2	1	1	-1960157066	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7624	-999999	7588	8028	8028	0	37	8065	-999999	8048	22549	22549	0	1	16	206118	1	206102	13	29	206131	-999999	206120	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			7	6	0	0	0	3	42	49048	1	13	13	48688	-999999	49002	0	314	3	""	0	3	red_arrow.jpg	2	13	49061	-14	1173	0	50234	-1	1013	13	51247	-14	0	0	0	0	0								6
