ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	LargerThanFive	SmallerThanFive	FontStyle	TrialsPerRun	StimuliDir	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.StartTime	IntroButtonMap.OffsetTime	IntroButtonMap.FinishTime	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.StartTime	GetReady.OffsetTime	GetReady.FinishTime	GetReady.OnsetToOnsetTime	Number_of_NonResponses	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	ReadyList	Procedure[Block]	Stimulus	ReadyList.Cycle	ReadyList.Sample	Running[Block]	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	SessionSelectionList	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Block	Procedure[Trial]	Run1List	R1MostlyReward1	TrialType	Running[Trial]	Run1List.Cycle	Run1List.Sample	RunTrialNumber	TotalRespGreater200	ConsecRTLess200	ConsecNonResp	ConsecSmallerGuesses	ConsecLargerGuesses	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	QuestionMark.OnsetDelay	QuestionMark.OnsetTime	QuestionMark.DurationError	QuestionMark.RTTime	QuestionMark.ACC	QuestionMark.RT	QuestionMark.RESP	QuestionMark.CRESP	QuestionMark.OnsetToOnsetTime	ConsecSameResp	FeedbackImage	FeedbackNumber	FillerFixation.OnsetDelay	FillerFixation.OnsetTime	FillerFixation.DurationError	FillerFixation.OnsetToOnsetTime	Feedback.OnsetDelay	Feedback.OnsetTime	Feedback.DurationError	Feedback.OnsetToOnsetTime	OneSecFixation.OnsetDelay	OneSecFixation.OnsetTime	OneSecFixation.DurationError	OneSecFixation.OnsetToOnsetTime	TooSlowFeedback.OnsetDelay	TooSlowFeedback.OnsetTime	TooSlowFeedback.DurationError	TooSlowFeedback.OnsetToOnsetTime	FifteenSecFixation.OnsetDelay	FifteenSecFixation.OnsetTime	FifteenSecFixation.DurationError	FifteenSecFixation.OnsetToOnsetTime	R1MostlyPunishment1	R1MostlyPunishment3	R1MostlyReward2	Trial
GAMBLING080212	199453_fnca	2	1	1	-1030953222	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	63	6211	-999999	6175	14883	14883	0	31	14914	-999999	14897	27782	27782	0	0	11	211328	2	211317	13	24	211341	-999999	211331	0	1	InitialTR	4	1	1	ReadyList	20	27802	-21	29781	0					1																																																					
GAMBLING080212	199453_fnca	2	1	1	-1030953222	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	63	6211	-999999	6175	14883	14883	0	31	14914	-999999	14897	27782	27782	0	0	11	211328	2	211317	13	24	211341	-999999	211331	0	2	InitialTR	3	1	2	ReadyList	19	29801	-20	31781	0					2																																																					
GAMBLING080212	199453_fnca	2	1	1	-1030953222	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	63	6211	-999999	6175	14883	14883	0	31	14914	-999999	14897	27782	27782	0	0	11	211328	2	211317	13	24	211341	-999999	211331	0	3	InitialTR	2	1	3	ReadyList	5	31787	-6	33781	0					3																																																					
GAMBLING080212	199453_fnca	2	1	1	-1030953222	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	63	6211	-999999	6175	14883	14883	0	31	14914	-999999	14897	27782	27782	0	0	11	211328	2	211317	13	24	211341	-999999	211331	0	4	InitialTR	1	1	4	ReadyList	4	33786	-5	35781	0					4																																																					
GAMBLING080212	199453_fnca	2	1	1	-1030953222	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	63	6211	-999999	6175	14883	14883	0	31	14914	-999999	14897	27782	27782	0	0	11	211328	2	211317	13	24	211341	-999999	211331	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			2	1	0	0	0	1	57	36372	3	14	27	35866	-999999	36314	0	448	3	""	0	1	red_arrow.jpg	1	14	36386	-15	1039	1	37425	-2	1013	14	38438	-15	0	0	0	0	0								1
GAMBLING080212	199453_fnca	2	1	1	-1030953222	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	63	6211	-999999	6175	14883	14883	0	31	14914	-999999	14897	27782	27782	0	0	11	211328	2	211317	13	24	211341	-999999	211331	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			3	2	0	0	0	2	42	40117	3	14	14	39491	-999999	40068	0	577	3	""	0	2	red_arrow.jpg	4	14	40131	-15	919	10	41050	-11	1000	10	42050	-11	0	0	0	0	0								2
GAMBLING080212	199453_fnca	2	1	1	-1030953222	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	63	6211	-999999	6175	14883	14883	0	31	14914	-999999	14897	27782	27782	0	0	11	211328	2	211317	13	24	211341	-999999	211331	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			4	3	0	0	0	3	49	43556	2	13	14	43103	-999999	43497	0	394	3	""	0	3	green_arrow.jpg	8	13	43569	-14	1093	0	44662	-1	1013	13	45675	-14	0	0	0	0	0								3
GAMBLING080212	199453_fnca	2	1	1	-1030953222	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	63	6211	-999999	6175	14883	14883	0	31	14914	-999999	14897	27782	27782	0	0	11	211328	2	211317	13	24	211341	-999999	211331	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			5	4	0	0	0	4	50	47488	2	13	14	46715	-999999	47437	0	722	3	""	0	4	red_arrow.jpg	3	13	47501	-14	773	8	48274	-9	1000	8	49274	-9	0	0	0	0	0								4
GAMBLING080212	199453_fnca	2	1	1	-1030953222	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	63	6211	-999999	6175	14883	14883	0	31	14914	-999999	14897	27782	27782	0	0	11	211328	2	211317	13	24	211341	-999999	211331	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			6	5	0	0	0	5	51	51139	3	14	13	50326	-999999	51086	0	760	3	""	0	5	green_arrow.jpg	6	14	51153	-15	733	7	51886	-8	1000	7	52886	-8	0	0	0	0	0								5
GAMBLING080212	199453_fnca	2	1	1	-1030953222	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	63	6211	-999999	6175	14883	14883	0	31	14914	-999999	14897	27782	27782	0	0	11	211328	2	211317	13	24	211341	-999999	211331	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			7	6	0	0	1	0	39	54325	1	13	13	53938	-999999	54286	0	348	2	""	0	1	red_arrow.jpg	7	13	54338	-14	1146	7	55484	-8	1000	7	56484	-8	0	0	0	0	0								6
