ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	LargerThanFive	SmallerThanFive	FontStyle	TrialsPerRun	StimuliDir	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.StartTime	IntroButtonMap.OffsetTime	IntroButtonMap.FinishTime	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.StartTime	GetReady.OffsetTime	GetReady.FinishTime	GetReady.OnsetToOnsetTime	Number_of_NonResponses	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	ReadyList	Procedure[Block]	Stimulus	ReadyList.Cycle	ReadyList.Sample	Running[Block]	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	SessionSelectionList	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Block	Procedure[Trial]	Run1List	R1MostlyReward1	TrialType	Running[Trial]	Run1List.Cycle	Run1List.Sample	RunTrialNumber	TotalRespGreater200	ConsecRTLess200	ConsecNonResp	ConsecSmallerGuesses	ConsecLargerGuesses	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	QuestionMark.OnsetDelay	QuestionMark.OnsetTime	QuestionMark.DurationError	QuestionMark.RTTime	QuestionMark.ACC	QuestionMark.RT	QuestionMark.RESP	QuestionMark.CRESP	QuestionMark.OnsetToOnsetTime	ConsecSameResp	FeedbackImage	FeedbackNumber	FillerFixation.OnsetDelay	FillerFixation.OnsetTime	FillerFixation.DurationError	FillerFixation.OnsetToOnsetTime	Feedback.OnsetDelay	Feedback.OnsetTime	Feedback.DurationError	Feedback.OnsetToOnsetTime	OneSecFixation.OnsetDelay	OneSecFixation.OnsetTime	OneSecFixation.DurationError	OneSecFixation.OnsetToOnsetTime	TooSlowFeedback.OnsetDelay	TooSlowFeedback.OnsetTime	TooSlowFeedback.DurationError	TooSlowFeedback.OnsetToOnsetTime	FifteenSecFixation.OnsetDelay	FifteenSecFixation.OnsetTime	FifteenSecFixation.DurationError	FifteenSecFixation.OnsetToOnsetTime	R1MostlyPunishment1	R1MostlyPunishment3	R1MostlyReward2	Trial
GAMBLING080212	141826_fnca	1	1	1	200788590	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	62	6024	-999999	5988	32826	32826	0	41	32867	-999999	32850	48058	48058	0	1	13	231584	2	231571	14	27	231598	-999999	231587	0	1	InitialTR	4	1	1	ReadyList	15	48073	-16	50057	0					1																																																					
GAMBLING080212	141826_fnca	1	1	1	200788590	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	62	6024	-999999	5988	32826	32826	0	41	32867	-999999	32850	48058	48058	0	1	13	231584	2	231571	14	27	231598	-999999	231587	0	2	InitialTR	3	1	2	ReadyList	15	50073	-16	52057	0					2																																																					
GAMBLING080212	141826_fnca	1	1	1	200788590	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	62	6024	-999999	5988	32826	32826	0	41	32867	-999999	32850	48058	48058	0	1	13	231584	2	231571	14	27	231598	-999999	231587	0	3	InitialTR	2	1	3	ReadyList	14	52072	-15	54057	0					3																																																					
GAMBLING080212	141826_fnca	1	1	1	200788590	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	62	6024	-999999	5988	32826	32826	0	41	32867	-999999	32850	48058	48058	0	1	13	231584	2	231571	14	27	231598	-999999	231587	0	4	InitialTR	1	1	4	ReadyList	13	54071	-14	56057	0					4																																																					
GAMBLING080212	141826_fnca	1	1	1	200788590	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	62	6024	-999999	5988	32826	32826	0	41	32867	-999999	32850	48058	48058	0	1	13	231584	2	231571	14	27	231598	-999999	231587	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	1	Reward	Run1List	1	1	2	1	0	0	1	0	44	56963	3	14	27	56137	-999999	56917	0	780	2	""	0	1	green_arrow.jpg	1	14	56977	-15	706	0	57683	-1	1013	13	58696	-14	0	0	0	0	0								1
GAMBLING080212	141826_fnca	1	1	1	200788590	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	62	6024	-999999	5988	32826	32826	0	41	32867	-999999	32850	48058	48058	0	1	13	231584	2	231571	14	27	231598	-999999	231587	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	2	Reward	Run1List	1	2	3	2	0	0	0	1	43	60362	2	13	14	59749	-999999	60309	0	560	3	""	0	1	green_arrow.jpg	6	13	60375	-14	933	6	61308	-7	1000	6	62308	-7	0	0	0	0	0								2
GAMBLING080212	141826_fnca	1	1	1	200788590	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	62	6024	-999999	5988	32826	32826	0	41	32867	-999999	32850	48058	48058	0	1	13	231584	2	231571	14	27	231598	-999999	231587	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	3	Punishment	Run1List	1	3	4	2	0	1	0	1	46	64906	2	14	13	63360	-1	0	1	0	""	""	1546	1			13	60375	-14	933	6	61308	-7	1000	0	65906	-1	0	14	64920	-15	986								3
GAMBLING080212	141826_fnca	1	1	1	200788590	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	62	6024	-999999	5988	32826	32826	0	41	32867	-999999	32850	48058	48058	0	1	13	231584	2	231571	14	27	231598	-999999	231587	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	4	Reward	Run1List	1	4	5	2	1	0	0	2	45	67025	2	14	13	66959	-999999	66969	0	10	3	""	0	2	green_arrow.jpg	8	14	67039	-15	1479	3	68518	-4	1000	3	69518	-4	0	14	64920	-15	986								4
GAMBLING080212	141826_fnca	1	1	1	200788590	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	62	6024	-999999	5988	32826	32826	0	41	32867	-999999	32850	48058	48058	0	1	13	231584	2	231571	14	27	231598	-999999	231587	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	5	Reward	Run1List	1	5	6	3	0	0	1	0	42	71344	1	13	14	70571	-999999	71292	0	721	2	""	0	1	green_arrow.jpg	3	13	71357	-14	773	7	72130	-8	1000	7	73130	-8	0	14	64920	-15	986								5
GAMBLING080212	141826_fnca	1	1	1	200788590	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	62	6024	-999999	5988	32826	32826	0	41	32867	-999999	32850	48058	48058	0	1	13	231584	2	231571	14	27	231598	-999999	231587	0		Run1PROC				SessionSelectionList						2	1	2	1	5	GamblingTrialPROC	1	6	Reward	Run1List	1	6	7	4	0	0	2	0	45	74716	1	13	13	74182	-999999	74664	0	482	2	""	0	2	green_arrow.jpg	1	13	74729	-14	1013	8	75742	-9	1000	8	76742	-9	0	14	64920	-15	986								6
