ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	LargerThanFive	SmallerThanFive	FontStyle	TrialsPerRun	StimuliDir	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.StartTime	IntroButtonMap.OffsetTime	IntroButtonMap.FinishTime	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.StartTime	GetReady.OffsetTime	GetReady.FinishTime	GetReady.OnsetToOnsetTime	Number_of_NonResponses	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	ReadyList	Procedure[Block]	Stimulus	ReadyList.Cycle	ReadyList.Sample	Running[Block]	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	SessionSelectionList	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Block	Procedure[Trial]	Run1List	R1MostlyReward1	TrialType	Running[Trial]	Run1List.Cycle	Run1List.Sample	RunTrialNumber	TotalRespGreater200	ConsecRTLess200	ConsecNonResp	ConsecSmallerGuesses	ConsecLargerGuesses	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	QuestionMark.OnsetDelay	QuestionMark.OnsetTime	QuestionMark.DurationError	QuestionMark.RTTime	QuestionMark.ACC	QuestionMark.RT	QuestionMark.RESP	QuestionMark.CRESP	QuestionMark.OnsetToOnsetTime	ConsecSameResp	FeedbackImage	FeedbackNumber	FillerFixation.OnsetDelay	FillerFixation.OnsetTime	FillerFixation.DurationError	FillerFixation.OnsetToOnsetTime	Feedback.OnsetDelay	Feedback.OnsetTime	Feedback.DurationError	Feedback.OnsetToOnsetTime	OneSecFixation.OnsetDelay	OneSecFixation.OnsetTime	OneSecFixation.DurationError	OneSecFixation.OnsetToOnsetTime	TooSlowFeedback.OnsetDelay	TooSlowFeedback.OnsetTime	TooSlowFeedback.DurationError	TooSlowFeedback.OnsetToOnsetTime	FifteenSecFixation.OnsetDelay	FifteenSecFixation.OnsetTime	FifteenSecFixation.DurationError	FifteenSecFixation.OnsetToOnsetTime	R1MostlyPunishment1	R1MostlyPunishment3	R1MostlyReward2	Trial
GAMBLING080212	196144_fnca	2	1	1	-993470671	1	75.033	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	5338	-999999	5302	9502	9502	0	35	9537	-999999	9519	23327	23327	0	1	12	206870	2	206858	14	26	206884	-999999	206873	0	1	InitialTR	4	1	1	ReadyList	17	23344	-18	25326	0					1																																																					
GAMBLING080212	196144_fnca	2	1	1	-993470671	1	75.033	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	5338	-999999	5302	9502	9502	0	35	9537	-999999	9519	23327	23327	0	1	12	206870	2	206858	14	26	206884	-999999	206873	0	2	InitialTR	3	1	2	ReadyList	16	25343	-17	27326	0					2																																																					
GAMBLING080212	196144_fnca	2	1	1	-993470671	1	75.033	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	5338	-999999	5302	9502	9502	0	35	9537	-999999	9519	23327	23327	0	1	12	206870	2	206858	14	26	206884	-999999	206873	0	3	InitialTR	2	1	3	ReadyList	15	27342	-16	29326	0					3																																																					
GAMBLING080212	196144_fnca	2	1	1	-993470671	1	75.033	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	5338	-999999	5302	9502	9502	0	35	9537	-999999	9519	23327	23327	0	1	12	206870	2	206858	14	26	206884	-999999	206873	0	4	InitialTR	1	1	4	ReadyList	15	29342	-16	31326	0					4																																																					
GAMBLING080212	196144_fnca	2	1	1	-993470671	1	75.033	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	5338	-999999	5302	9502	9502	0	35	9537	-999999	9519	23327	23327	0	1	12	206870	2	206858	14	26	206884	-999999	206873	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			2	1	0	0	0	1	50	31941	2	13	26	31407	-999999	31891	0	484	3	""	0	1	red_arrow.jpg	2	13	31954	-14	1013	10	32967	-11	1013	23	33980	-24	0	0	0	0	0								1
GAMBLING080212	196144_fnca	2	1	1	-993470671	1	75.033	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	5338	-999999	5302	9502	9502	0	35	9537	-999999	9519	23327	23327	0	1	12	206870	2	206858	14	26	206884	-999999	206873	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			3	2	0	0	1	0	49	35419	2	14	13	35019	-999999	35355	0	336	2	""	0	1	red_arrow.jpg	9	14	35433	-15	1159	9	36592	-10	1000	9	37592	-10	0	0	0	0	0								2
GAMBLING080212	196144_fnca	2	1	1	-993470671	1	75.033	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	5338	-999999	5302	9502	9502	0	35	9537	-999999	9519	23327	23327	0	1	12	206870	2	206858	14	26	206884	-999999	206873	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			4	3	0	0	2	0	46	39004	2	14	13	38644	-999999	38950	0	306	2	""	0	2	green_arrow.jpg	2	14	39018	-15	1186	6	40204	-7	1000	6	41204	-7	0	0	0	0	0								3
GAMBLING080212	196144_fnca	2	1	1	-993470671	1	75.033	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	5338	-999999	5302	9502	9502	0	35	9537	-999999	9519	23327	23327	0	1	12	206870	2	206858	14	26	206884	-999999	206873	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			5	4	0	0	0	1	50	42643	1	14	13	42256	-999999	42590	0	334	3	""	0	1	red_arrow.jpg	3	14	42657	-15	1159	7	43816	-8	1000	7	44816	-8	0	0	0	0	0								4
GAMBLING080212	196144_fnca	2	1	1	-993470671	1	75.033	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	5338	-999999	5302	9502	9502	0	35	9537	-999999	9519	23327	23327	0	1	12	206870	2	206858	14	26	206884	-999999	206873	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			6	5	0	0	1	0	45	46241	2	14	13	45868	-999999	46184	0	316	2	""	0	1	green_arrow.jpg	2	14	46255	-15	1173	3	47428	-4	1000	3	48428	-4	0	0	0	0	0								5
GAMBLING080212	196144_fnca	2	1	1	-993470671	1	75.033	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	59	5338	-999999	5302	9502	9502	0	35	9537	-999999	9519	23327	23327	0	1	12	206870	2	206858	14	26	206884	-999999	206873	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			7	6	0	0	2	0	45	49907	1	13	13	49480	-999999	49861	0	381	2	""	0	2	red_arrow.jpg	9	13	49920	-14	1106	0	51026	-1	1014	14	52040	-15	0	0	0	0	0								6
