ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	LargerThanFive	SmallerThanFive	FontStyle	TrialsPerRun	StimuliDir	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.StartTime	IntroButtonMap.OffsetTime	IntroButtonMap.FinishTime	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.StartTime	GetReady.OffsetTime	GetReady.FinishTime	GetReady.OnsetToOnsetTime	Number_of_NonResponses	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	ReadyList	Procedure[Block]	Stimulus	ReadyList.Cycle	ReadyList.Sample	Running[Block]	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	SessionSelectionList	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Block	Procedure[Trial]	Run1List	R1MostlyReward1	TrialType	Running[Trial]	Run1List.Cycle	Run1List.Sample	RunTrialNumber	TotalRespGreater200	ConsecRTLess200	ConsecNonResp	ConsecSmallerGuesses	ConsecLargerGuesses	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	QuestionMark.OnsetDelay	QuestionMark.OnsetTime	QuestionMark.DurationError	QuestionMark.RTTime	QuestionMark.ACC	QuestionMark.RT	QuestionMark.RESP	QuestionMark.CRESP	QuestionMark.OnsetToOnsetTime	ConsecSameResp	FeedbackImage	FeedbackNumber	FillerFixation.OnsetDelay	FillerFixation.OnsetTime	FillerFixation.DurationError	FillerFixation.OnsetToOnsetTime	Feedback.OnsetDelay	Feedback.OnsetTime	Feedback.DurationError	Feedback.OnsetToOnsetTime	OneSecFixation.OnsetDelay	OneSecFixation.OnsetTime	OneSecFixation.DurationError	OneSecFixation.OnsetToOnsetTime	TooSlowFeedback.OnsetDelay	TooSlowFeedback.OnsetTime	TooSlowFeedback.DurationError	TooSlowFeedback.OnsetToOnsetTime	FifteenSecFixation.OnsetDelay	FifteenSecFixation.OnsetTime	FifteenSecFixation.DurationError	FifteenSecFixation.OnsetToOnsetTime	R1MostlyPunishment1	R1MostlyPunishment3	R1MostlyReward2	Trial
GAMBLING080212	211821_fnca	2	1	1	1385378871	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7680	-999999	7644	12469	12469	0	36	12505	-999999	12488	26594	26594	0	0	13	210093	2	210080	13	26	210106	-999999	210096	0	1	InitialTR	4	1	1	ReadyList	12	26606	-13	28593	0					1																																																					
GAMBLING080212	211821_fnca	2	1	1	1385378871	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7680	-999999	7644	12469	12469	0	36	12505	-999999	12488	26594	26594	0	0	13	210093	2	210080	13	26	210106	-999999	210096	0	2	InitialTR	3	1	2	ReadyList	11	28605	-12	30593	0					2																																																					
GAMBLING080212	211821_fnca	2	1	1	1385378871	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7680	-999999	7644	12469	12469	0	36	12505	-999999	12488	26594	26594	0	0	13	210093	2	210080	13	26	210106	-999999	210096	0	3	InitialTR	2	1	3	ReadyList	11	30605	-12	32593	0					3																																																					
GAMBLING080212	211821_fnca	2	1	1	1385378871	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7680	-999999	7644	12469	12469	0	36	12505	-999999	12488	26594	26594	0	0	13	210093	2	210080	13	26	210106	-999999	210096	0	4	InitialTR	1	1	4	ReadyList	10	32604	-11	34593	0					4																																																					
GAMBLING080212	211821_fnca	2	1	1	1385378871	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7680	-999999	7644	12469	12469	0	36	12505	-999999	12488	26594	26594	0	0	13	210093	2	210080	13	26	210106	-999999	210096	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			2	1	0	0	1	0	46	35283	3	13	27	34670	-999999	35230	0	560	2	""	0	1	red_arrow.jpg	7	13	35296	-14	933	6	36229	-7	1013	19	37242	-20	0	0	0	0	0								1
GAMBLING080212	211821_fnca	2	1	1	1385378871	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7680	-999999	7644	12469	12469	0	36	12505	-999999	12488	26594	26594	0	0	13	210093	2	210080	13	26	210106	-999999	210096	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			3	2	0	0	2	0	41	38788	2	27	13	38281	-999999	38736	0	455	2	""	0	2	red_arrow.jpg	8	27	38815	-28	1026	8	39841	-9	1000	8	40841	-9	0	0	0	0	0								2
GAMBLING080212	211821_fnca	2	1	1	1385378871	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7680	-999999	7644	12469	12469	0	36	12505	-999999	12488	26594	26594	0	0	13	210093	2	210080	13	26	210106	-999999	210096	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			4	3	0	0	3	0	46	42240	1	13	13	41893	-999999	42193	0	300	2	""	0	3	green_arrow.jpg	3	13	42253	-14	1200	13	43453	-14	999	12	44452	-13	0	0	0	0	0								3
GAMBLING080212	211821_fnca	2	1	1	1385378871	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7680	-999999	7644	12469	12469	0	36	12505	-999999	12488	26594	26594	0	0	13	210093	2	210080	13	26	210106	-999999	210096	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			5	4	0	0	4	0	45	45812	1	13	13	45492	-999999	45761	0	269	2	""	0	4	red_arrow.jpg	8	13	45825	-14	1226	8	47051	-9	1000	8	48051	-9	0	0	0	0	0								4
GAMBLING080212	211821_fnca	2	1	1	1385378871	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7680	-999999	7644	12469	12469	0	36	12505	-999999	12488	26594	26594	0	0	13	210093	2	210080	13	26	210106	-999999	210096	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Reward	Run2List			6	5	0	0	5	0	51	49530	2	14	13	49104	-999999	49470	0	366	2	""	0	5	green_arrow.jpg	3	14	49544	-15	1133	13	50677	-14	999	12	51676	-13	0	0	0	0	0								5
GAMBLING080212	211821_fnca	2	1	1	1385378871	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.254	7	234	3	2	Verdana	32	GAMBLING Stimuli\	60	7680	-999999	7644	12469	12469	0	36	12505	-999999	12488	26594	26594	0	0	13	210093	2	210080	13	26	210106	-999999	210096	0		Run2PROC				SessionSelectionList						3	2	2	1	5	GamblingTrialPROC			Punishment	Run2List			7	6	0	0	6	0	51	53196	1	13	13	52716	-999999	53140	0	424	2	""	0	6	red_arrow.jpg	9	13	53209	-14	1066	3	54275	-4	1000	3	55275	-4	0	0	0	0	0								6
